Name,Current Price,Old Price,URL
BergHOFF - Grill pan with Detachable Handle Phantom - 26cm - Black,"LE 4,005.00","LE 4,005.00",https://sheffieldegypt.com/products/berghoff-grill-pan-with-detachable-handle-phantom-26cm-black
BergHOFF - Frying Pan with Detachable Handle Phantom - 28cm - Black,"LE 3,865.00","LE 3,865.00",https://sheffieldegypt.com/products/berghoff-frying-pan-with-detachable-handle-phantom-28cm-black
BergHOFF - Frying Pan with Detachable Handle Phantom - 20cm - Black,"LE 2,955.00","LE 2,955.00",https://sheffieldegypt.com/products/berghoff-frying-pan-with-detachable-handle-phantom-20cm-black
Berghoff- Leo - 3 Pc Starter Knife Set Legacy - Stainless Steel,"LE 2,055.00","LE 2,055.00",https://sheffieldegypt.com/products/berghoff-leo-3-pc-starter-knife-set-legacy-stainless-steel
Berghoff - 4-side grater -Black - 10*8*23cm,"LE 1,175.00","LE 1,175.00",https://sheffieldegypt.com/products/berghoff-4-side-grater-black-10-8-23cm
Berghoff - 24 Pieces Cutlery Set Balance Moonbeam - Beige,"LE 3,595.00","LE 3,595.00",https://sheffieldegypt.com/products/berghoff-24-pieces-cutlery-set-balance-moonbeam-beige
Berghoff - 24 Pieces Cutlery Set Balance Moonmist - Grey,"LE 3,595.00","LE 3,595.00",https://sheffieldegypt.com/products/berghoff-24-pieces-cutlery-set-balance-moonmist
Berghoff - Cookware set non-stick Glints Spirit 7 pcs,"LE 8,745.00","LE 8,745.00",https://sheffieldegypt.com/products/berghoff-cookware-set-non-stick-glints-spirit-7-pcs
BergHOFF - Covered stockpot Stone Phantom - 28cm - Cast Aluminum,"LE 8,255.00","LE 8,255.00",https://sheffieldegypt.com/products/berghoff-covered-stockpot-stone-phantom-28cm-cast-aluminum
Berghoff - Frying Pan with detachable Handle - 32cm - Black,"LE 4,625.00","LE 4,625.00",https://sheffieldegypt.com/products/berghoff-frying-pan-with-detachable-handle-32cm-black
BergHOFF - Frying Pan with Detachable Handle - 24cm - Black,"LE 3,215.00","LE 3,215.00",https://sheffieldegypt.com/products/berghoff-gem-frying-pan-with-detachable-handle-24cm-black
Bohemia Crystal - Drink Set 7 Pcs - Gold Rim - 1L&240ml,"LE 4,995.00","LE 4,995.00",https://sheffieldegypt.com/products/bohemia-crystal-drink-set-7-pcs-gold-rim-1l-240ml-2
Bohemia Crystal - Drink Set 7 Pcs - Gold Rim - 1L&240ml,"LE 4,995.00","LE 4,995.00",https://sheffieldegypt.com/products/bohemia-crystal-drink-set-7-pcs-gold-rim-1l-240ml-1
Bohemia Crystal - Drink Set 7 Pcs - Gold Rim - 1L&240ml,"LE 4,995.00","LE 4,995.00",https://sheffieldegypt.com/products/bohemia-crystal-drink-set-7-pcs-gold-rim-1l-240ml
Bohemia Crystal - Alex Jelly Glass Set 6 Pcs - Clear - 300ml,"LE 1,620.00","LE 1,620.00",https://sheffieldegypt.com/products/bohemia-crystal-alex-jelly-glass-set-6-pcs-clear-300ml
Bohemia Crystal - Vega Ashtray 14.5 cm - Clear,"LE 1,130.00","LE 1,130.00",https://sheffieldegypt.com/products/bohemia-crystal-vega-ashtray-14-5-cm-clear
Bohemia Crystal - Neptune Footed Bowl 25.5 cm - Clear,"LE 2,915.00","LE 2,915.00",https://sheffieldegypt.com/products/bohemia-crystal-neptune-footed-bowl-25-5-cm-clear
Bohemia Crystal - Hand Cut Crystal Vase 20.5 cm - Clear,"LE 2,700.00","LE 2,700.00",https://sheffieldegypt.com/products/bohemia-crystal-hand-cut-crystal-vase-20-5-cm-clear
Bohemia Crystal - Brandy Glass Set 6 Pcs - Silver Rim - 400ml,"LE 1,335.00","LE 1,335.00",https://sheffieldegypt.com/products/bohemia-crystal-brandy-glass-set-6-pcs-silver-rim-400ml
Bohemia Crystal - Flute Glass Set 6 Pcs - Gold Rim - 150ml,"LE 1,335.00","LE 1,335.00",https://sheffieldegypt.com/products/bohemia-crystal-flute-glass-set-6-pcs-gold-rim-150ml
Bohemia Crystal - Jelly Set 6 Pcs 500 PK - Clear - 180ml,"LE 1,620.00","LE 1,620.00",https://sheffieldegypt.com/products/bohemia-crystal-jelly-set-6-pcs-500-pk-clear-180ml
Bohemia Crystal - Jelly Set 6 Pcs Silver Rim - 300ml,"LE 1,440.00","LE 1,440.00",https://sheffieldegypt.com/products/bohemia-crystal-jelly-set-6-pcs-silver-rim-300ml
Bohemia Crystal - Highball & Tumbler Set 12 Pcs - Gold - 300&280 ml,"LE 2,455.00","LE 2,455.00",https://sheffieldegypt.com/products/bohemia-crystal-highball-tumbler-set-12-pcs-gold-300-280-ml
Bohemia Crystal - Flair Goblet Glass Set 6 Pcs 250ml - Blue,"LE 1,035.00","LE 1,035.00",https://sheffieldegypt.com/products/bohemia-crystal-flair-goblet-glass-set-6-pcs-250ml-blue
Bohemia Crystal - Fortune Jelly Glass Set 6 Pcs - 300ml - Clear,"LE 1,620.00","LE 1,620.00",https://sheffieldegypt.com/products/bohemia-crystal-fortune-jelly-glass-set-6-pcs-190ml-clear
Bohemia Crystal - Jelly Glass Set 6 Pcs - Gold Rim - 200ml,"LE 1,335.00","LE 1,335.00",https://sheffieldegypt.com/products/bohemia-crystal-jelly-glass-set-6-pcs-gold-rim-200ml
Bohemia Crystal - Jelly Glass Set 6 Pcs - Silver Rim - 200ml,"LE 1,335.00","LE 1,335.00",https://sheffieldegypt.com/products/bohemia-crystal-jelly-glass-set-6-pcs-silver-rim-200ml
Bohemia Crystal - Brandy Glass Set 6 Pcs - Gold Rim -400ml,"LE 1,335.00","LE 1,335.00",https://sheffieldegypt.com/products/bohemia-crystal-brandy-glass-set-6-pcs-gold-rim-380ml
Bohemia Crystal - Flute Glass Set 6 Pcs - Silver Rim - 150ml,"LE 1,335.00","LE 1,335.00",https://sheffieldegypt.com/products/bohemia-crystal-flute-glass-set-6-pcs-silver-rim-190ml
Bohemia Crystal - Goblet Glass Set 6 Pcs - Silver Rim - 200ml,"LE 1,335.00","LE 1,335.00",https://sheffieldegypt.com/products/bohemia-crystal-goblet-glass-set-6-pcs-silver-rim-185ml
Bohemia Crystal - Flute Set 6 Pcs 500PK Clear - 150ml,"LE 1,620.00","LE 1,620.00",https://sheffieldegypt.com/products/bohemia-crystal-flute-set-6-pcs-500pk-clear-190ml
Bohemia Crystal - Flute Glass Set 6 Pcs Silver - 200ml,"LE 1,105.00","LE 1,105.00",https://sheffieldegypt.com/products/bohemia-crystal-flute-glass-set-6-pcs-silver-150ml
Bohemia Crystal - Jelly Set 6 Pcs Silver rim - 300 ml,"LE 1,440.00","LE 1,440.00",https://sheffieldegypt.com/products/bohemia-crystal-jelly-set-6-pcs-silver-rim-190-ml
Bohemia Crystal - Elizabeth Goblet Set 6 Pcs 200 ml,"LE 1,035.00","LE 1,035.00",https://sheffieldegypt.com/products/bohemia-crystal-elizabeth-goblet-set-6-pcs-190-ml
Bohemia Crystal - Gloria Goblet Glass Set 6 Pcs 250ml - Gold,"LE 1,215.00","LE 1,215.00",https://sheffieldegypt.com/products/bohemia-crystal-gloria-goblet-glass-set-6-pcs-200ml-gold
Bohemia Crystal - Grus Flute Glass Set 6 Pcs - Silver Rim - 200ml,"LE 1,215.00","LE 1,215.00",https://sheffieldegypt.com/products/bohemia-crystal-grus-flute-glass-set-6-pcs-silver-rim-150ml
Bohemia Crystal - Patriot Goblet Glass Set  6 Pcs - Clear - 250ml,"LE 1,620.00","LE 1,620.00",https://sheffieldegypt.com/products/bohemia-crystal-patriot-goblet-glass-set-6-pcs-clear-250ml
Bohemia Crystal - Flute Glass Set 6 Pcs 500 PK - 250 ml,"LE 7,400.00","LE 7,400.00",https://sheffieldegypt.com/products/bohemia-crystal-flute-glass-set-6-pcs-500-pk-200-ml
Pashabache - Highball & Tumbler Glass Set 12 Pcs Gold - 305ml & 250ml,"LE 1,315.00","LE 1,315.00",https://sheffieldegypt.com/products/pashabache-highball-tumbler-glass-set-12-pcs-gold
Bohemia Crystal - Vase Clear 500 PK -12x24 cm,LE 990.00,LE 990.00,https://sheffieldegypt.com/products/bohemia-crystal-vase-clear-500-pk-12x24-cm
Bohemia Crystal - Vase Clear 500 PK - 16x30 cm,"LE 1,690.00","LE 1,690.00",https://sheffieldegypt.com/products/bohemia-crystal-vase-clear-500-pk-16x30-cm-1
Bohemia Crystal - Vase Clear 500 PK - 16x30 cm,"LE 1,690.00","LE 1,690.00",https://sheffieldegypt.com/products/bohemia-crystal-vase-clear-500-pk-16x30-cm
Bohemia Crystal - Vase Clear 500 PK - 15x20 cm,"LE 1,305.00","LE 1,305.00",https://sheffieldegypt.com/products/bohemia-crystal-vase-clear-500-pk-15x20-cm
Bohemia Crystal - Ashtray Clear 500 PK - 14x5 cm,LE 975.00,LE 975.00,https://sheffieldegypt.com/products/bohemia-crystal-ashtray-clear-500-pk
Bohemia Crystal - Vase Clear 500 PK - 13x25cm,LE 990.00,LE 990.00,https://sheffieldegypt.com/products/bohemia-crystal-vase-clear-500-pk-13x25cm
Bohemia Crystal - Crystal Vase - 10x20 cm,LE 655.00,LE 655.00,https://sheffieldegypt.com/products/bohemia-crystal-crystal-vase-10x20-cm
Bohemia Crystal - Crystal Box - 14x18 cm,LE 995.00,LE 995.00,https://sheffieldegypt.com/products/bohemia-crystal-crystal-box-14x18-cm
Bohemia Crystal - Crystal Box - 14x25 cm,"LE 1,440.00","LE 1,440.00",https://sheffieldegypt.com/products/bohemia-crystal-crystal-box
Bohemia Crystal - Crystal Vase - 12x20 cm,LE 795.00,LE 795.00,https://sheffieldegypt.com/products/bohemia-crystal-crystal-vase-12x20-cm
Bohemia Crystal - Box Clear 500 PK - 14x5 cm,LE 990.00,LE 990.00,https://sheffieldegypt.com/products/bohemia-crystal-box-clear-500-pk
Elegant Gioiel - Sky Rectangular Tray Set with Handles 3 Pieces - Silver - Stainless Steel 18/10,"LE 6,660.00","LE 6,660.00",https://sheffieldegypt.com/products/elegant-gioiel-sky-rectangular-tray-set-with-handles-3-pieces-silver-stainless-steel-18-10
Elegant Gioiel - Sky Rectangular Tray Set with Handles 3 Pieces - Gold - Stainless Steel 18/10,"LE 7,380.00","LE 7,380.00",https://sheffieldegypt.com/products/elegant-gioiel-sky-rectangular-tray-set-with-handles-3-pieces-gold-stainless-steel-18-10
Elegant Gioiel - Romy Rectangular Tray Set with Handles 3 Pieces -Silver - Stainless Steel 18/10,"LE 6,660.00","LE 6,660.00",https://sheffieldegypt.com/products/elegant-gioiel-romy-rectangular-tray-set-with-handles-3-pieces-silver-stainless-steel-18-10
Elegant Gioiel - Romy Rectangular Tray Set with Handles 3 Pieces - Gold - Stainless Steel 18/10,"LE 7,380.00","LE 7,380.00",https://sheffieldegypt.com/products/elegant-gioiel-romy-rectangular-tray-set-with-handles-3-pieces-gold-stainless-steel-18-10
Elegant Gioiel - Riga Rectangular Tray Set with Handles 2 Pieces - Silver - Stainless Steel 18/10,"LE 5,400.00","LE 5,400.00",https://sheffieldegypt.com/products/elegant-gioiel-riga-rectangular-tray-set-with-handles-2-pieces-silver-stainless-steel-18-10
Elegant Gioiel - Riga Rectangular Tray Set with Handles 2 Pieces - Gold - Stainless Steel 18/10,"LE 6,660.00","LE 6,660.00",https://sheffieldegypt.com/products/elegant-gioiel-riga-rectangular-tray-set-with-handles-2-pieces-gold-stainless-steel-18-10
Elegant Gioiel - Ribery Rectangular Tray Set with Handles 3 Pieces - Silver - Stainless Steel 18/10,"LE 9,200.00","LE 9,200.00",https://sheffieldegypt.com/products/elegant-gioiel-ribery-rectangular-tray-set-with-handles-3-pieces-silver-stainless-steel-18-10
Elegant Gioiel - Ribery Rectangular Tray Set with Handles 3 Pieces - Gold - Stainless Steel 18/10,"LE 9,720.00","LE 9,720.00",https://sheffieldegypt.com/products/elegant-gioiel-ribery-rectangular-tray-set-with-handles-3-pieces-gold-stainless-steel-18-10
Elegant Gioiel - Marta Rectangular Tray Set with Handles 3 Pieces - Silver - Stainless Steel 18/10,"LE 8,640.00","LE 8,640.00",https://sheffieldegypt.com/products/elegant-gioiel-marta-rectangular-tray-set-with-handles-3-pieces-silver-stainless-steel-18-10
Elegant Gioiel - Marta Rectangular Tray Set with Handles 3 Pieces - Gold - Stainless Steel 18/10,"LE 10,260.00","LE 10,260.00",https://sheffieldegypt.com/products/elegant-gioiel-marta-rectangular-tray-set-with-handles-3-pieces-gold-stainless-steel-18-10
Elegant Gioiel - Inis Rectangular Tray Set with Handles 3 Pieces - Silver - Stainless Steel 18/10,"LE 8,280.00","LE 8,280.00",https://sheffieldegypt.com/products/elegant-gioiel-inis-rectangular-tray-set-with-handles-3-pieces-silver-stainless-steel-18-10
Elegant Gioiel - Inis Rectangular Tray Set with Handles 3 Pieces - Gold - Stainless Steel 18/10,"LE 9,720.00","LE 9,720.00",https://sheffieldegypt.com/products/elegant-gioiel-inis-rectangular-tray-set-with-handles-3-pieces-gold-stainless-steel-18-10
Elegant Gioiel - Greca Rectangular Tray Set with Handles 2 Pieces - Silver - Stainless Steel 18/10,"LE 5,400.00","LE 5,400.00",https://sheffieldegypt.com/products/elegant-gioiel-greca-rectangular-tray-set-with-handles-2-pieces-silver-stainless-steel-18-10
Elegant Gioel - Tray Set with Handles 3 Pieces - Gold - Stainless Steel 18/10,"LE 9,675.00","LE 9,675.00",https://sheffieldegypt.com/products/elegant-gioel-tray-set-with-handles-3-pieces-gold-stainless-steel-18-10
Nehir - Vega Rectangular Tray Set With Feet 2 Pcs - Silver Matt,"LE 3,550.00","LE 3,550.00",https://sheffieldegypt.com/products/nehir-vega-rectangular-tray-set-with-feet-2-pcs-silver-matt
Nehir - Vega Rectangular Tray Set 2 Pcs - Silver Matt - Stainless Steel,"LE 3,105.00","LE 3,105.00",https://sheffieldegypt.com/products/nehir-vega-rectangular-tray-set-2-pcs-silver-matt-stainless-steel
Bohemia Crystal - Picadelli Vase - 28cm - Clear,"LE 2,150.00","LE 2,150.00",https://sheffieldegypt.com/products/bohemia-crystal-picadelli-vase-28cm-clear
Risoli - Oval roasting pan with Glass lid- Die Cast Aluminum - 36X24cm - Black,"LE 2,920.00","LE 2,920.00",https://sheffieldegypt.com/products/risoli-plus-oval-tajin-with-glass-lid-die-cast-aluminum-36x24cm-black
Risoli -  Multipurpose Plus Pan - Die Cast Aluminum - 40x25cm - Black,"LE 4,100.00","LE 4,100.00",https://sheffieldegypt.com/products/risoli-multipurpose-plus-pan-die-cast-aluminum-40x25cm-black
Risoli - Granito Frypan with Silver BK Handle - Black - Die Cast Aluminum - 20cm,"LE 1,545.00","LE 1,545.00",https://sheffieldegypt.com/products/risoli-deep-fry-pan-granito-hard-stone-bak-handle-20cm-black
Risoli - Grill With Wood Folding Handle - 26cm - Die Cast Aluminum,"LE 1,435.00","LE 1,435.00",https://sheffieldegypt.com/products/risoli-grill-with-wood-folding-handle-26cm-die-cast-aluminum
ArdaCam - Sade Footed Serving Platter - Silver & Clear - 27.5 cm,LE 775.00,LE 775.00,https://sheffieldegypt.com/products/ardacam-sade-footed-serving-platter-silver-clear-27-5-cm
ArdaCam - 2 Tiers 28 x 25.5 cm - Clear,"LE 1,115.00","LE 1,115.00",https://sheffieldegypt.com/products/ardacam-2-tiers-28-x-25-5-cm-clear
Senzo - S Shape Wooden Salad Bowl - Wood & Porcelain,LE 325.00,LE 325.00,https://sheffieldegypt.com/products/senzo-s-shape-wooden-salad-bowl-wood-porcelain
Berghoff - 4-side grater - Stainless Steel - Height 23cm - Black,LE 715.00,LE 715.00,https://sheffieldegypt.com/products/berghoff-4-side-grater-stainless-steel-hight-23cm
BergHOFF - A brush covered with soup - Stainless Steel,LE 775.00,LE 775.00,https://sheffieldegypt.com/products/berghoff-a-brush-covered-with-soup-stainless-steel
BergHOFF - Flat spatula for grilling - Stainless Steel,LE 680.00,LE 680.00,https://sheffieldegypt.com/products/berghoff-flat-spatula-for-grilling-stainless-steel
"BergHOFF - Stainless steel casserole with lid, 20 cm - Silver","LE 4,250.00","LE 4,250.00",https://sheffieldegypt.com/products/berghoff-stainless-steel-casserole-with-lid-20-cm-silver
BergHOFF - Leo - Covered saucepan Phantom 18cm - Black,"LE 4,555.00","LE 4,555.00",https://sheffieldegypt.com/products/berghoff-leo-covered-saucepan-phantom-18cm-black
BergHOFF - Leo - Covered stockpot Phantom 24x14cm - Black,"LE 6,805.00","LE 6,805.00",https://sheffieldegypt.com/products/berghoff-leo-covered-stockpot-phantom-24x14cm-black
"BergHOFF - Leo - Covered stockpot Phantom 24x11,50cm - Black","LE 6,355.00","LE 6,355.00",https://sheffieldegypt.com/products/berghoff-leo-covered-stockpot-phantom-24x11-50cm-black
BergHOFF - Leo - Covered casserole Phantom 20cm - Black,"LE 5,095.00","LE 5,095.00",https://sheffieldegypt.com/products/berghoff-leo-covered-casserole-phantom-20cm-black
Berghoff - Frying Pan with detachable Handle Black 20cm,"LE 2,285.00","LE 2,285.00",https://sheffieldegypt.com/products/berghoff-frying-pan-with-detachable-handle-black-20cm
Berghoff - Frying Pan with Detachable Handle Black 28 cm,"LE 3,705.00","LE 3,705.00",https://sheffieldegypt.com/products/berghoff-frying-pan-with-detachable-handle-black-28-cm
Berghoff - 72 piece flatware set Finesse - Stainless Steel - Silver,"LE 15,595.00","LE 15,595.00",https://sheffieldegypt.com/products/berghoff-72-piece-flatware-set-finesse-stainless-steel-silver
Berghoff - Leo - Covered stockpot non-stick Forest 24x14cm - Cast Aluminum - Green,"LE 3,695.00","LE 3,695.00",https://sheffieldegypt.com/products/berghoff-leo-covered-stockpot-non-stick-forest-24x14cm-cast-aluminum-green
Bohemia Crystal - Rounded shapes Crystal Candle Holder - Hand Cut - Clear - 9x16cm,"LE 1,215.00","LE 1,215.00",https://sheffieldegypt.com/products/bohemia-crystal-square-shapes-crystal-candle-holder-clear
Bohemia Crystal - Magma Hand Cut Footed Vase - Clear - 19x29cm,"LE 4,750.00","LE 4,750.00",https://sheffieldegypt.com/products/bohemia-crystal-magma-hand-cut-footed-vase-clear
Bohemia Crystal - Hand Cut Crystal Vase - Clear - 13x30cm,"LE 4,455.00","LE 4,455.00",https://sheffieldegypt.com/products/bohemia-crystal-hand-cut-crystal-vase-clear-2
Bohemia Crystal - Hand Cut Crystal Vase - Clear - 18x35cm,"LE 3,735.00","LE 3,735.00",https://sheffieldegypt.com/products/bohemia-crystal-hand-cut-crystal-vase-clear-1
Bohemia Crystal - Hand Cut Crystal Vase - Clear - 15x24cm,"LE 3,735.00","LE 3,735.00",https://sheffieldegypt.com/products/bohemia-crystal-hand-cut-crystal-vase-clear
Bohemia Crystal - Hand Cut Crystal Candle Holder - Gold & Floral Design - 12x21cm,"LE 3,825.00","LE 3,825.00",https://sheffieldegypt.com/products/bohemia-crystal-hand-cut-crystal-candle-holder-gold-floral-design
Bohemia Crystal - Hand Cut Crystal Candle Holder - Clear - 9x21cm,"LE 2,295.00","LE 2,295.00",https://sheffieldegypt.com/products/bohemia-crystal-hand-cut-crystal-candle-holder-clear-1
Bohemia Crystal - Hand Cut Crystal Candle Holder - Clear - 12x26cm,"LE 2,700.00","LE 2,700.00",https://sheffieldegypt.com/products/bohemia-crystal-hand-cut-crystal-candle-holder-clear
Bohemia Crystal - Etagere silver - Hand Cut -30x38cm,"LE 5,355.00","LE 5,355.00",https://sheffieldegypt.com/products/bohemia-crystal-etagere-silver-2
Bohemia Crystal - Etagere silver- Hand Cut - 30x39cm,"LE 4,275.00","LE 4,275.00",https://sheffieldegypt.com/products/bohemia-crystal-etagere-silver-1
Bohemia Crystal - Etagere silver - Hand Cut - 30x38cm,"LE 5,355.00","LE 5,355.00",https://sheffieldegypt.com/products/bohemia-crystal-etagere-silver
Bohemia Crystal - Etagere Gold - Hand Cut - 27x42cm,"LE 4,725.00","LE 4,725.00",https://sheffieldegypt.com/products/bohemia-crystal-etagere-gold-2
Bohemia Crystal - Etagere Gold - Hand Cut - 38cm,"LE 4,725.00","LE 4,725.00",https://sheffieldegypt.com/products/bohemia-crystal-etagere-gold-1
Bohemia Crystal - Etagere Gold - Hand Cut - 30x42cm,"LE 4,725.00","LE 4,725.00",https://sheffieldegypt.com/products/bohemia-crystal-etagere-gold
Bohemia Crystal - Etagere 500 PK Gold - Hand Cut - 27x40cm,"LE 4,050.00","LE 4,050.00",https://sheffieldegypt.com/products/bohemia-crystal-etagere-500-pk
Bohemia Crystal - Doubled Crystal Candle Holder- Hand Cut - Clear - 21x10x13cm,"LE 1,195.00","LE 1,195.00",https://sheffieldegypt.com/products/bohemia-crystal-doubled-crystal-candle-holder-clear
Bohemia Crystal - Dotted Crystal Vase - Hand Cut - Clear - 9x18cm,LE 765.00,LE 765.00,https://sheffieldegypt.com/products/bohemia-crystal-dotted-crystal-vase-clear-1
Bohemia Crystal - Dotted Crystal Vase - Hand Cut - Clear - 7x10cm,LE 665.00,LE 665.00,https://sheffieldegypt.com/products/bohemia-crystal-dotted-crystal-vase-clear
Bohemia Crystal - Crystal Oval Tray with Handles - Hand Cut - Clear - 37x26x4cm,"LE 2,070.00","LE 2,070.00",https://sheffieldegypt.com/products/bohemia-crystal-crystal-oval-tray-with-handles-clear-1
Bohemia Crystal - Crystal Oval Tray With Handles - Hand Cut - Clear - 28x20x3cm,"LE 1,690.00","LE 1,690.00",https://sheffieldegypt.com/products/bohemia-crystal-crystal-oval-tray-with-handles-clear
Bohemia Crystal - Crystal Biscuit Tray with Handles - Clear - 30x6x5cm,"LE 1,195.00","LE 1,195.00",https://sheffieldegypt.com/products/bohemia-crystal-crystal-biscuit-tray-with-handles-clear-1
Bohemia Crystal - Crystal Biscuit Tray With Handles - Hand Cut - Clear - 23x7x5cm,"LE 1,035.00","LE 1,035.00",https://sheffieldegypt.com/products/bohemia-crystal-crystal-biscuit-tray-with-handles-clear
Bohemia Crystal - Colosseum Hand Cut Vase - Clear - 18x35cm,"LE 4,445.00","LE 4,445.00",https://sheffieldegypt.com/products/bohemia-crystal-colosseum-hand-cut-vase-clear-1
Bohemia Crystal - Colosseum Hand Cut Vase - Clear - 17x29cm,"LE 3,825.00","LE 3,825.00",https://sheffieldegypt.com/products/bohemia-crystal-colosseum-hand-cut-vase-clear
AMT - Black Pot with Glass Lid - Cast Aluminum - 32cm Height 8cm - Black,"LE 4,995.00","LE 4,995.00",https://sheffieldegypt.com/products/amt-black-pot-with-glass-lid-cast-aluminum-32cm-height-8cm-black
AMT - Black Pot with Glass Lid - Cast Aluminum - 28cm - Height 8cm - Black,"LE 4,495.00","LE 4,495.00",https://sheffieldegypt.com/products/amt-black-pot-with-glass-lid-cast-aluminum-28cm-height-8cm-black
AMT - Black Pot with Glass Lid - Cast Aluminum - 24cm Height 8cm - Black,"LE 4,095.00","LE 4,095.00",https://sheffieldegypt.com/products/amt-black-pot-with-glass-lid-cast-aluminum-24cm-height-8cm-black
AMT Gastroguss - Wok with Lid 32 cm Die Cast Aluminum - Black,"LE 5,795.00","LE 5,795.00",https://sheffieldegypt.com/products/amt-gastroguss-wok-with-lid-32-cm-die-cast-aluminum-black
AMT - Gastroguss - Non-Stick Wok Pan 30cm Die Cast Aluminum with Glass Cover- Black,"LE 5,395.00","LE 5,395.00",https://sheffieldegypt.com/products/amt-gastroguss-non-stick-wok-pan-30cm-die-cast-aluminum-with-glass-cover-black
AMT - Sauce Pan with lid 18 cm - Cast Aluminum with Titanium Coating - Black,"LE 3,845.00","LE 3,845.00",https://sheffieldegypt.com/products/amt-sauce-pan-with-lid-18-cm
AMT - Round Cooking Pot with Handles Height 16cm Cast Aluminum 32cm Black With pyrex lid 32cm,"LE 6,995.00","LE 6,995.00",https://sheffieldegypt.com/products/amt-round-cooking-pot-with-handles-height-16-cm-cast-aluminum-32-cm-black-pyrex-lid-32-cm
Pasabahce - Flute Glass Set 6 Pieces - Gold - 170ml,"LE 1,695.00","LE 1,695.00",https://sheffieldegypt.com/products/pasabahce-flute-glass-set-6-pieces-gold-170ml
Pasabahce - Aquatic Glass Set 12 Pcs Clear 370 ml & 225 ml,LE 630.00,LE 630.00,https://sheffieldegypt.com/products/pasabahce-aquatic-glass-set-12-pcs-clear
Pasabahce - Twist Jelly Glass Set 6 Pcs Clear - 280 ml,LE 495.00,LE 495.00,https://sheffieldegypt.com/products/pasabahce-twist-jelly-glass-set-6-pcs-clear
Pasabahce - Mesina Green Tray - 40 cm - Turquoise,"LE 1,295.00","LE 1,295.00",https://sheffieldegypt.com/products/pasabahce-mesina-green-tray-40-cm-recycled
Pasabahce - Valencia Vase 30cm - Turquoise,"LE 1,580.00","LE 1,580.00",https://sheffieldegypt.com/products/pasabahce-valencia-vase-30cm-recycled
Pasabahce - Vase Sahara 33Cm - Turquoise,"LE 2,920.00","LE 2,920.00",https://sheffieldegypt.com/products/pasabahce-vase-sahara-33cm-recycled
Pasabahce - Vitrocolor Primavera Hammered Bottle Vase 42 cm - Turquoise,"LE 2,855.00","LE 2,855.00",https://sheffieldegypt.com/products/pasabahce-vitrocolor-primavera-hammered-bottle-vase-42-cm
"Pasabahce - Spanish Carafe 16L ,42 Cm - Turquoise","LE 2,765.00","LE 2,765.00",https://sheffieldegypt.com/products/pasabahce-spanish-carafe-16l-42-cm-recycled
"Pasabahce - Spanish Carafe 8L, 35 Cm - Turquoise","LE 1,590.00","LE 1,590.00",https://sheffieldegypt.com/products/pasabahce-spanish-carafe-8l-35-cm-recycled
Pasabahce - Highball Glass Set 4 Pcs -Long Drink-365 ml,LE 895.00,LE 895.00,https://sheffieldegypt.com/products/pasabahce-highball-glass-set-long-drink-365-ml
Pasabahce - Ice Cream Cup Set 6 Pcs Clear – 185ml,LE 335.00,LE 335.00,https://sheffieldegypt.com/products/pasabahce-ice-cream-cup-set-6-pcs-clear-185ml
Pasabahce - Symphony Cocktail Glass Set 6 Pieces- 240 ml,LE 540.00,LE 540.00,https://sheffieldegypt.com/products/pasabahce-symphony-champagne-coupe-glass-243ml
"Pasabahce V-Line Champagne Flute Glass - Pink, 200ml",LE 575.00,LE 575.00,https://sheffieldegypt.com/products/pasabahce-v-line-champagne-flute-glass-pink-200ml
Falkenporzellan - Dinnerset 59 Pcs - Porcelain - Silver,"LE 112,750.00","LE 112,750.00",https://sheffieldegypt.com/products/falkenporzellan-dinnerset-59-pcs-porcelain-4
Falkenporzellan - Dinnerset 59 Pcs - Porcelain - Gold,"LE 112,750.00","LE 112,750.00",https://sheffieldegypt.com/products/falkenporzellan-dinnerset-59-pcs-porcelain-3
Falkenporzellan - Dinnerset 59 Pcs - Porcelain - Gold,"LE 94,545.00","LE 94,545.00",https://sheffieldegypt.com/products/falkenporzellan-dinnerset-59-pcs-porcelain-2
Falkenporzellan - Dinnerset 59 Pcs - Porcelain - Gold,"LE 109,500.00","LE 109,500.00",https://sheffieldegypt.com/products/falkenporzellan-dinnerset-59-pcs-porcelain-1
Berghoff - Dina Covered Casserole Stainless Steel - 20 cm,"LE 2,895.00","LE 2,895.00",https://sheffieldegypt.com/products/berghoff-dina-covered-casserole-stainless-steel-20-cm
Berghoff - Dina Covered Pot Stainless Steel - 20x15 cm,"LE 4,095.00","LE 4,095.00",https://sheffieldegypt.com/products/berghoff-dina-covered-pot-stainless-steel-20x15-cm
Berghoff - Dina Wok Stainless Steel - 30 cm,"LE 5,245.00","LE 5,245.00",https://sheffieldegypt.com/products/berghoff-dina-wok-stainless-steel-30-cm
Berghoff - Dina Covered Saucepan Stainless Steel - 16 cm,"LE 2,275.00","LE 2,275.00",https://sheffieldegypt.com/products/berghoff-dina-covered-saucepan-stainless-steel-16-cm
Berghoff - Whistling Kettle - stainless steel 18/10 - 2.5L,"LE 4,045.00","LE 4,045.00",https://sheffieldegypt.com/products/berghoff-whistling-kettle-2-5l
